,NAME,Brand,MC,ZONE,Intercept,SP_Coef,UC_Coef,UC,UGST,Price_Range
688,DESI ATTA RICE ATTA PP 1Kg,DESI ATTA,Rice Based Flour,SOUTH,11171.07984043772,9.171928021297388,-281.74248256917133,39.735074004016525,2.3457275948603806,45.24390244 - 57.26215443
689,DESI ATTA RICE ATTA PP 1Kg,DESI ATTA,Rice Based Flour,WEST,5289.66166487522,-8.7977347820899,-108.78663084843286,39.735074004016525,2.3457275948603806,45.24390244 - 57.26215443
690,DESI ATTA RICE IDLI MIX PP 200g,DESI ATTA,South Indian Mixes,EAST,3912.657814697046,7.4975892436756855,-129.04965793703326,29.65505294620336,5.928615209608285,32.22647059 - 52.92857143
691,DESI ATTA RICE IDLI MIX PP 200g,DESI ATTA,South Indian Mixes,NORTH,1096.2902586890523,-5.529049471184444,-24.266307922352087,29.65505294620336,5.928615209608285,32.22647059 - 52.92857143
692,DESI ATTA RICE IDLI MIX PP 200g,DESI ATTA,South Indian Mixes,SOUTH,128.97950740268823,-2.604097773250794,1.2908589199141822,29.65505294620336,5.928615209608285,32.22647059 - 52.92857143
693,DESI ATTA RICE IDLI MIX PP 200g,DESI ATTA,South Indian Mixes,WEST,1132.5614367359005,-6.973677608611222,-24.555338969383758,29.65505294620336,5.928615209608285,32.22647059 - 52.92857143
694,DESI ATTA RICE IDLI MIX PP 500g,DESI ATTA,South Indian Mixes,EAST,24642.593456954142,157.29382547229125,-708.1874005650911,48.514803806955726,10.419443761378929,70.18181818 - 85.60714286
695,DESI ATTA RICE IDLI MIX PP 500g,DESI ATTA,South Indian Mixes,NORTH,-160.35740490899207,-7.852442243019901,18.522916733064555,48.514803806955726,10.419443761378929,70.18181818 - 85.60714286
696,DESI ATTA RICE IDLI MIX PP 500g,DESI ATTA,South Indian Mixes,SOUTH,335.350504582284,-2.8841760203756737,-0.011691335856419016,48.514803806955726,10.419443761378929,70.18181818 - 85.60714286
697,DESI ATTA RICE IDLI MIX PP 500g,DESI ATTA,South Indian Mixes,WEST,-716.3647396418428,-0.06502381292642789,16.7574660126145,48.514803806955726,10.419443761378929,70.18181818 - 85.60714286
698,DESI ATTA ROASTED SOOJI/RAVA PP 500g,DESI ATTA,Rava,EAST,18323758.486687418,-1495.196781543151,-641914.5298129518,28.466478499117695,1.4071759559309307,23.01828106 - 35.54069767
699,DESI ATTA ROASTED SOOJI/RAVA PP 500g,DESI ATTA,Rava,NORTH,-1434160.8742381716,-402.77898007544434,50931.28225857462,28.466478499117695,1.4071759559309307,23.01828106 - 35.54069767
700,DESI ATTA ROASTED SOOJI/RAVA PP 500g,DESI ATTA,Rava,SOUTH,-338221.240934556,118.42561320700756,11780.386028461184,28.466478499117695,1.4071759559309307,23.01828106 - 35.54069767
701,DESI ATTA ROASTED SOOJI/RAVA PP 500g,DESI ATTA,Rava,WEST,541643.42891911,6.969475262530754,-18957.215032525808,28.466478499117695,1.4071759559309307,23.01828106 - 35.54069767
702,DESI ATTA ROASTED SUJI PP 1Kg,DESI ATTA,Rava,EAST,-4177435.6019317717,2684.4785022063725,75810.13650261302,52.76663868904785,2.875960084793631,59.04736842 - 70.02566372
703,DESI ATTA ROASTED SUJI PP 1Kg,DESI ATTA,Rava,NORTH,930566.7115618845,16.54471983386337,-17576.11408338935,52.76663868904785,2.875960084793631,59.04736842 - 70.02566372
704,DESI ATTA ROASTED SUJI PP 1Kg,DESI ATTA,Rava,SOUTH,-710760.0746401418,-85.50088172165246,13562.678979476532,52.76663868904785,2.875960084793631,59.04736842 - 70.02566372
705,DESI ATTA ROASTED SUJI PP 1Kg,DESI ATTA,Rava,WEST,8293.59298228073,53.07766689554957,-194.42227622249845,52.76663868904785,2.875960084793631,59.04736842 - 70.02566372
706,DESI ATTA SABUDANA PP 200g,DESI ATTA,Upwas Flour,EAST,3941.327236164557,-0.958694888622265,-100.34059891212812,35.86839241277514,1.591823097445284,41.22807018 - 54.76190476
707,DESI ATTA SABUDANA PP 200g,DESI ATTA,Upwas Flour,NORTH,-0.09860048087293372,8.677903484398112,-3.570738854388047,35.86839241277514,1.591823097445284,41.22807018 - 54.76190476
708,DESI ATTA SABUDANA PP 200g,DESI ATTA,Upwas Flour,SOUTH,26030.39755299207,0.37135610771671335,-722.5982852351971,35.86839241277514,1.591823097445284,41.22807018 - 54.76190476
709,DESI ATTA SABUDANA PP 200g,DESI ATTA,Upwas Flour,WEST,-8182.078070951684,-9.569766919302285,242.90942733696667,35.86839241277514,1.591823097445284,41.22807018 - 54.76190476
710,DESI ATTA SINGHARA/CHESTNUT PP 200g,DESI ATTA,Upwas Flour,EAST,8167.380333706599,9.668193147367523,-108.62852836761796,79.13763637278325,4.417947868361454,98.38419619 - 110.1896552
711,DESI ATTA SINGHARA/CHESTNUT PP 200g,DESI ATTA,Upwas Flour,NORTH,33764.85152927936,-19.535693588453316,-398.5188299749166,79.13763637278325,4.417947868361454,98.38419619 - 110.1896552
712,DESI ATTA SINGHARA/CHESTNUT PP 200g,DESI ATTA,Upwas Flour,SOUTH,3515.0551670614955,2.5618589023523377,-44.323522913940764,79.13763637278325,4.417947868361454,98.38419619 - 110.1896552
713,DESI ATTA SINGHARA/CHESTNUT PP 200g,DESI ATTA,Upwas Flour,WEST,25063.728332513405,-34.91994143839274,-267.2845376621067,79.13763637278325,4.417947868361454,98.38419619 - 110.1896552
714,DESI ATTA THALIPEETH MIX PP 500g,DESI ATTA,North Indian Mixes,EAST,0.09692764731456585,-6.360088725006313,8.074106769695291,71.97190094349345,13.762675568148756,78.07692308 - 120.8816667
715,DESI ATTA THALIPEETH MIX PP 500g,DESI ATTA,North Indian Mixes,NORTH,-1619.172565041034,-1.0915201493011253,25.67903787438574,71.97190094349345,13.762675568148756,78.07692308 - 120.8816667
716,DESI ATTA THALIPEETH MIX PP 500g,DESI ATTA,North Indian Mixes,SOUTH,-849.3453396015238,0.7402798134785354,12.386168978703996,71.97190094349345,13.762675568148756,78.07692308 - 120.8816667
717,DESI ATTA THALIPEETH MIX PP 500g,DESI ATTA,North Indian Mixes,WEST,-5406.735753944111,-0.9012454821587599,80.24213312417879,71.97190094349345,13.762675568148756,78.07692308 - 120.8816667
718,DESI ATTA THALIPT/MGRN PRTHA MIX PP 200g,DESI ATTA,North Indian Mixes,EAST,-631.7612002701171,4.648560464871437,18.138152574557125,33.52790754759287,5.774827339395213,45.77777778 - 58.43506494
719,DESI ATTA THALIPT/MGRN PRTHA MIX PP 200g,DESI ATTA,North Indian Mixes,NORTH,1436.971893493038,-0.5967188586639203,-39.07149372469567,33.52790754759287,5.774827339395213,45.77777778 - 58.43506494
720,DESI ATTA THALIPT/MGRN PRTHA MIX PP 200g,DESI ATTA,North Indian Mixes,SOUTH,-2.588823120592963,1.9050384358305288,2.731470929680542,33.52790754759287,5.774827339395213,45.77777778 - 58.43506494
721,DESI ATTA THALIPT/MGRN PRTHA MIX PP 200g,DESI ATTA,North Indian Mixes,WEST,104.65911679489182,-15.592028453579466,26.879571112750575,33.52790754759287,5.774827339395213,45.77777778 - 58.43506494
722,DESI ATTA UPMA MIX PP 170g,DESI ATTA,South Indian Mixes,EAST,3708.7726913392034,-12.608405939769654,-138.15899842572622,20.727939773498026,3.9443252465288174,30.63414634 - 35.47085202
